record_code,format_version,submission_date,reporting_agency,sampling_agency,recovery_id,species,run_year,recovery_date,recovery_date_type,period_type,period,fishery,gear,adclip_selective_fishery,estimation_level,recovery_location_code,sampling_site,recorded_mark,sex,weight,weight_code,weight_type,length,length_code,length_type,detection_method,tag_status,tag_code,tag_type,sequential_number,sequential_column_number,sequential_row_number,catch_sample_id,sample_type,sampled_maturity,sampled_run,sampled_length_range,sampled_sex,sampled_mark,estimated_number,recovery_location_name,record_origin,release_location_state,release_location_rmis_region,release_location_rmis_basin,hatchery_location_name,stock_location_name,brood_year,run,hatchery_location_code,stock_location_code,last_release_date_year
"R","4.1","20200204","CDFO","CDFO","S1425932","1","2019","20190707","R","5","07","40","07","N","4","2MN26P011",,"5000",,,,,,,,"V","1","183594","12",,,,,"3",,,,,,"2.73","CSPT         P011","N","BC","WCVI","SWVI","H-Port Renfrew Seapen","S-San Juan R","2015","3","2MS  SWVIH5898","2FS  SWVIS0093","2016"
"R","4.1","20200204","CDFO","CDFO","S1388852","1","2019","20190810","R","5","08","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","220254","12",,,,"00271608","6",,,,,,"8.31","WSPT  BIG BK (123-8)","N","ID","SNAK","CLEA","NPT HATCHERY","LYONS FERRY HATCHERY","2015","8","4F-1706030601905.61","3F42001  330002 S01","2016"
"R","4.1","20200204","CDFO","CDFO","S1328589","1","2019","20190809","R","5","08","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"710","0","1","V","1","184384","12",,,,"00621608","6",,,,,,"4.92","GSSPTCKITT BE (14-13)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2016","3","2FS  LWFRH0107","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1303618","1","2019","20190725","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"650","0","1","V","1","637157","12",,,,"00611607","6",,,,,,"9.17","JSSSPTCP MUDG (13-2)","N","WA","NOWA","NOOK","KENDALL CR HATCHERY","NOOKSACK R   01.0120","2016","1","3F10107  010406 H","3F10107  010120 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1326304","1","2019","20190722","R","5","07","40","07","N","3","2MS61P013",,"5000",,,,,"790","0","1","V","1","184365","12",,,,"00611607","6",,,,,,"9.17","JSSSPT       P013","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2016","2","2FS  TOMFH1958","2FS  TOMFS0161","2017"
"R","4.1","20200204","CDFO","CDFO","S1216760","1","2019","20190726","R","5","07","40","07","N","3","2MS62P015LUND    02",,"5000",,,,,"660","0","1","V","1","184171","12",,,,"00621607","6",,,,,,"10.7","GSSPTCLUND (15-2)","N","BC","GST","GSMS","H-Tenderfoot Creek H","S-Mamquam R","2016","2","2FS  GSMNH0153","2FS  GSMNS1184","2018"
"R","4.1","20200204","CDFO","CDFO","S1330758","1","2019","20190816","R","5","08","40","07","N","4","2MS24P020PR RENF 01",,"5000",,,,,"850","0","1","V","1","091012","12",,,,,"3",,,,,,"11.34","JFSPT PR RENF (20-1)","N","OR","LOCR","YOCL","BIG CR HATCHERY","BIG CR HATCHERY","2016","3","5F33202  H2     21","5F332    13","2017"
"R","4.1","20200204","CDFO","CDFO","S1387005","1","2019","20190728","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"750","0","1","V","1","184165","12",,,,"00611607","6",,,,,,"9.17","JSSSPTCP MUDG (13-2)","N","BC","GST","GSMS","H-Sandy Cove Seapen","S-Chilliwack R","2016","3","2MS  GSMNH1265","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1426503","1","2019","20190811","R","5","08","40","07","N","3","2MS27P025",,"5000",,,,,,,,"V","1","211168","12",,,,"00271608","6",,,,,,"8.31","WSPT         P025","N","WA","NWC","QEQU","QUINAULT LK HATCHERY","QUINAULT LK   (21)","2015","3","3F21702  210398 H","3F21702  210398 S02","2016"
"R","4.1","20200204","CDFO","CDFO","S1375373","1","2019","20190715","R","5","07","40","07","N","4","2MN26P011",,"5000",,,,,"781","0","1","V","1","182470","12",,,,,"3",,,,,,"2.73","CSPT         P011","N","BC","JNST","JSVI","H-Quinsam River H","S-Quinsam R","2015","3","2FS  JNSTH0106","2FS  JNSTS0106","2016"
"R","4.1","20200204","CDFO","CDFO","S1329376","1","2019","20190807","R","5","08","40","07","N","3","2MS62P014HORN IS 07",,"5000",,,,,"840","0","1","V","1","184770","12",,,,"00621608","6",,,,,,"4.92","GSSPTCHORN IS (14-7)","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2016","3","2FS  GSVIH0100","2FS  GSVIS0100","2017"
"R","4.1","20200204","CDFO","CDFO","S1340013","1","2019","20190723","R","5","07","40","07","N","3","2MS62P016THOR IS 01",,"5000",,,,,,,,"V","1","184166","12",,,,"00621607","6",,,,,,"10.7","GSSPTCTHOR IS (16-1)","N","BC","GST","GSMS","H-Sandy Cove Seapen","S-Chilliwack R","2016","3","2MS  GSMNH1265","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1198523","1","2019","20190714","R","5","07","40","07","N","3","2MS27P025",,"5000",,,,,,,,"V","1","182481","12",,,,"00271607","6",,,,,,"7.22","WSPT         P025","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2014","3","2FS  SWVIH0104","2FS  SWVIS0104","2015"
"R","4.1","20200204","CDFO","CDFO","S1387165","1","2019","20190819","R","5","08","40","07","N","3","2MS27P123",,"5000",,,,,"600","0","1","V","1","060989","12",,,,"00271608","6",,,,,,"8.31","WSPT         P123","N","CA","CECA","SFBA","MOK R FISH INS","MOKELUMNE RIVER","2016","3","6FCSJMOK MRFI","6FCSJMOK","2017"
"R","4.1","20200204","CDFO","CDFO","S1336379","1","2019","20190719","R","5","07","40","07","N","3","2MS28M23APR ALBE 01",,"5000",,,,,,,,"V","1","184185","12",,,,"00281607","6",,,,,,"5.11","ACSPT PR ALBE (23-1)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1334213","1","2019","20190624","R","5","06","40","07","N","3","2MS27P123MARA RK 03",,"5000",,,,,"780","0","1","V","1","637214","12",,,,"00271606","6",,,,,,"7.38","WSPT  MARA RK (123-3)","N","WA","NOWA","SJUA","GLENWOOD SPRINGS","GLENWOOD SPRINGS","2016","3","3F10707  020065 H","3F10707  020065 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1388739","1","2019","201906","C","5","06","40","07","N","3","2MS62M034",,"5000",,,,,,,,"V","1","184396","12",,,,"00621606","6",,,,,,"2.4","GSSPTC       M034","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2016","3","2FS  GSVIH0118","2FS  GSVIS0118","2017"
"R","4.1","20200204","CDFO","CDFO","S1333053","1","2019","20190608","R","5","06","40","07","N","3","2MS27P021NITINAT",,"5000","M",,,,"820","0","1","V","1","211165","12",,,,"027D1106","1",,,,,,"1.05","WSPT  NITINAT (P021)","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","2015","2","3F10208  031421 H","3F10208  030176 S","2016"
"R","4.1","20200204","CDFO","CDFO","S1215571","1","2019","20190624","R","5","06","40","07","N","3","2MS27M23BAUST IS 08",,"5000",,,,,,,,"V","1","056094","12",,,,"00271606","6",,,,,,"7.38","WSPT  AUST IS (23-8)","N","WA","CECR","WIND","LTL WHITE SALMON NFH","COLUMBIA R UPRIVER S","2016","8","3F42001  290131 H02","5F334    95","2017"
"R","4.1","20200204","CDFO","CDFO","S1388681","1","2019","201906","C","5","06","40","07","N","3","2MS27M23B",,"5000",,,,,,,,"V","1","637146","12",,,,"00271606","6",,,,,,"7.38","WSPT         M23B","N","WA","MPS","EKPN","GORST CR REARING PND","GROVERS CR   15.0299","2016","3","3F10510  150216 H","3F10510  150299 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1426078","1","2019","20190617","R","5","06","40","07","N","3","2MS27P024BLUN IS 08",,"5000",,,,,"690","0","1","V","1","636925","12",,,,"00271606","6",,,,,,"7.38","WSPT  BLUN IS (24-8)","N","WA","MPS","DUWA","ICY CR HATCHERY","BIG SOOS CR  09.0072","2015","3","3F10510  090125 H","3F10510  090072 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1135994","1","2019","20190721","R","5","07","40","07","N","3","2MS62P015TEXA IS",,"5000",,,,,"710","0","1","V","1","637171","12",,,,"00621607","6",,,,,,"10.7","GSSPTCTEXA IS (P015)","N","WA","NPS","SNOH","WALLACE R HATCHERY","SKYKOMISH R  07.0012","2016","2","3F10308  070943 H","3F10308  070012 S02","2017"
"R","4.1","20200204","CDFO","CDFO","S1327445","1","2019","20190717","R","5","07","40","07","N","3","2MS27P125ESCA IS",,"5000",,,,,"750","0","1","V","1","184282","12",,,,"00271607","6",,,,,,"7.22","WSPT  ESCA IS (P125)","N","BC","WCVI","SWVI","H-Alberni Inlet Seapen","S-Robertson Cr","2015","3","2MS  SWVIH9049","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1305920","1","2019","20190803","R","5","08","40","07","N","4","2MN26P012",,"5000",,,,,"900","0","1","V","1","183474","12",,,,,"3",,,,,,"1.46","CSPT         P012","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1388898","1","2019","20190729","R","5","07","40","07","N","3","2MS27P024SYDN IN 03",,"5000",,,,,,,,"V","1","637157","12",,,,"00271607","6",,,,,,"7.22","WSPT  SYDN IN (24-3)","N","WA","NOWA","NOOK","KENDALL CR HATCHERY","NOOKSACK R   01.0120","2016","1","3F10107  010406 H","3F10107  010120 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1328650","1","2019","20190809","R","5","08","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"790","0","1","V","1","184385","12",,,,"00621608","6",,,,,,"4.92","GSSPTCKITT BE (14-13)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2016","3","2FS  LWFRH0107","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1330804","1","2019","20190805","R","5","08","40","07","N","3","2MS27P121",,"5000",,,,,,,,"V","1","061204","12",,,,"00271608","6",,,,,,"8.31","WSPT         P121","N","CA","NOCA","SMIT","ROWDY CREEK HATCHERY","ROWDY CREEK HATCHERY","2016","3","6FASRROW ROWH","6FASRROW ROWH","2017"
"R","4.1","20200204","CDFO","CDFO","S1328374","1","2019","20190813","R","5","08","40","07","N","4","2MS24P020TRAP SH 05",,"5000",,,,,"630","0","1","V","1","184299","12",,,,,"3",,,,,,"11.34","JFSPT TRAP SH (20-5)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2016","3","2FS  GSVIH0118","2FS  GSVIS0118","2017"
"R","4.1","20200204","CDFO","CDFO","S1387198","1","2019","20190812","R","5","08","40","07","N","3","2MS27P123WYA PT  05",,"5000",,,,,"690","0","1","V","1","184766","12",,,,"00271608","6",,,,,,"8.31","WSPT  WYA PT (123-5)","N","BC","WCVI","SWVI","H-Port Renfrew Seapen","S-San Juan R","2016","3","2MS  SWVIH5898","2FS  SWVIS0093","2017"
"R","4.1","20200204","CDFO","CDFO","S1375358","1","2019","20190803","R","5","08","40","07","N","4","2MN26P012",,"5000",,,,,"405","0","1","V","1","060653","12",,,,,"3",,,,,,"1.46","CSPT         P012","N","CA","CECA","SFBA","FEATHER R HATCHERY","FEATHER RIVER","2017","3","6FCSAFEA FRFH","6FCSAFEA","2018"
"R","4.1","20200204","CDFO","CDFO","S1429120","1","2019","20190718","R","5","07","40","07","N","3","2MS27P021NITINAT",,"5000",,,,,,,,"V","1","636960","12",,,,"00271607","6",,,,,,"7.22","WSPT  NITINAT (P021)","N","WA","HOOD","SKDO","GEORGE ADAMS HATCHERY","GEORGE ADAMS (PURDY)","2015","3","3F10412  160005 H","3F10412  160005 S","2016"
"R","4.1","20200204","CDFO","CDFO","S1429085","1","2019","20190819","R","5","08","40","07","N","3","2MS27P124LENN IS 03",,"5000","M",,,,"660","0","1","V","1","184380","12",,,,"027D1108","1",,,,,,"1","WSPT  LENN IS (124-3)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2016","3","2FS  SWVIH0104","2FS  SWVIS0104","2017"
"R","4.1","20200204","CDFO","CDFO","S1388960","1","2019","201907","C","5","07","40","07","N","3","2MS61P013",,"5000",,,,,,,,"V","1","184382","12",,,,"00611607","6",,,,,,"9.17","JSSSPT       P013","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2016","3","2FS  LWFRH0107","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1327369","1","2019","20190723","R","5","07","40","07","N","3","2MS27P125BEAN CR 01",,"5000",,,,,"800","0","1","V","1","183594","12",,,,"00271607","6",,,,,,"7.22","WSPT  BEAN CR (125-1)","N","BC","WCVI","SWVI","H-Port Renfrew Seapen","S-San Juan R","2015","3","2MS  SWVIH5898","2FS  SWVIS0093","2016"
"R","4.1","20200204","CDFO","CDFO","S1305587","1","2019","20190622","R","5","06","40","07","N","4","2MN26P011NAHW BA 01",,"5000",,,,,,,,"V","1","183694","12",,,,,"3",,,,,,"10.41","CSPT  NAHW BA (11-1)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1388943","1","2019","201907","C","5","07","40","07","N","3","2MS61P013",,"5000",,,,,,,,"V","1","184375","12",,,,"00611607","6",,,,,,"9.17","JSSSPT       P013","N","BC","FRTH","LOFR","H-Chehalis River H","S-Harrison R","2016","3","2FS  LWFRH0154","2FS  LWFRS0229","2017"
"R","4.1","20200204","CDFO","CDFO","S1328295","1","2019","20190817","R","5","08","40","07","N","4","2MS24P020PR RENF 01",,"5000",,,,,"800","0","1","V","1","184184","12",,,,,"3",,,,,,"11.34","JFSPT PR RENF (20-1)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1387078","1","2019","20190815","R","5","08","40","07","N","3","2MS28M23A",,"5000",,,,,"880","0","1","V","1","183695","12",,,,"00281608","6",,,,,,"3.74","ACSPT        M23A","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1330829","1","2019","20190809","R","5","08","40","07","N","4","2MS24P020LOGA CR 01",,"5000",,,,,"810","0","1","V","1","211219","12",,,,,"3",,,,,,"11.34","JFSPT LOGA CR (20-1)","N","WA","MPS","EKPN","GROVERS CR HATCHERY","GROVERS CR   15.0299","2016","3","3F10510  150299 H","3F10510  150299 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1199571","1","2019","201907","C","5","07","40","07","N","3","2MS27P025",,"5000",,,,,,,,"V","1","183594","12",,,,"00271607","6",,,,,,"7.22","WSPT         P025","N","BC","WCVI","SWVI","H-Port Renfrew Seapen","S-San Juan R","2015","3","2MS  SWVIH5898","2FS  SWVIS0093","2016"
"R","4.1","20200204","CDFO","CDFO","S1388726","1","2019","20190624","R","5","06","40","07","N","3","2MS27P124",,"5000",,,,,,,,"V","1","211165","12",,,,"00271606","6",,,,,,"7.38","WSPT         P124","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","SKAGIT R     03.0176","2015","2","3F10208  031421 H","3F10208  030176 S","2016"
"R","4.1","20200204","CDFO","CDFO","S1338022","1","2019","20190619","R","5","06","40","07","N","3","2MS27P124",,"5000",,,,,,,,"V","1","184069","12",,,,"00271606","6",,,,,,"7.38","WSPT         P124","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S803971","1","2019","20190809","R","5","08","40","07","N","3","2MS61P013",,"5000",,,,,"750","0","1","V","1","184383","12",,,,"00611608","6",,,,,,"3.6","JSSSPT       P013","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2016","3","2FS  LWFRH0107","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1330389","1","2019","20190801","R","5","08","40","07","N","4","2MN26P012DUVA PT 16",,"5000",,,,,"640","0","1","V","1","184297","12",,,,,"3",,,,,,"1.46","CSPT  DUVA PT (12-16)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2016","3","2FS  GSVIH0118","2FS  GSVIS0118","2017"
"R","4.1","20200204","CDFO","CDFO","S1388957","1","2019","20190713","R","5","07","40","07","N","3","2MS23P017ENTR IS 12",,"5000",,,,,,,,"V","1","184166","12",,,,"00231607","6",,,,,,"3.38","GSPTS ENTR IS (17-12)","N","BC","GST","GSMS","H-Sandy Cove Seapen","S-Chilliwack R","2016","3","2MS  GSMNH1265","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1343069","1","2019","20190805","R","5","08","40","07","N","3","2MS27M23BSWAL RK 07",,"5000",,,,,"830","0","1","V","1","183473","12",,,,"027D1108","1",,,,,,"1","WSPT  SWAL RK (23-7)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1429286","1","2019","20190730","R","5","07","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,"670","0","1","V","1","060977","12",,,,"027D1107","1",,,,,,"1.01","WSPT  BIG BK (123-8)","N","CA","CECA","SFBA","FEATHER R HATCHERY","FEATHER RIVER","2016","3","6FCSAFEA FRFH","6FCSAFEA","2017"
"R","4.1","20200204","CDFO","CDFO","S1326368","1","2019","20190729","R","5","07","40","07","N","3","2MS61P013NODA CH 26",,"5000",,,,,"640","0","1","V","1","184369","12",,,,"061D1107","1",,,,,,"1","JSSSPTNODA CH (13-26)","N","BC","FRTH","UPTR","H-Shuswap River, Middle,","S-Shuswap R Low","2016","2","2FS  TOMFH1958","2FS  TOMFS0161","2017"
"R","4.1","20200204","CDFO","CDFO","S1145890","1","2019","20190712","R","5","07","40","07","N","3","2MS27P027KAIN IS 02",,"5000",,,,,"880","0","1","V","1","183475","12",,,,"00271607","6",,,,,,"7.22","WSPT  KAIN IS (27-2)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1214656","1","2019","20190716","R","5","07","40","07","N","3","2MS62P016BJER SH 02",,"5000",,,,,"720","0","1","V","1","184567","12",,,,"00621607","6",,,,,,"10.7","GSSPTCBJER SH (16-2)","N","BC","GST","GSMS","H-Tenderfoot Creek H","S-Cheakamus R","2016","2","2FS  GSMNH0153","2FS  GSMNS0216","2017"
"R","4.1","20200204","CDFO","CDFO","S1327011","1","2019","20190724","R","5","07","40","07","N","3","2MS27P125BAJO RF 02",,"5000",,,,,"930","0","1","V","1","636958","12",,,,"00271607","6",,,,,,"7.22","WSPT  BAJO RF (125-2)","N","WA","MPS","DUWA","SOOS CREEK HATCHERY","BIG SOOS CR  09.0072","2015","3","3F10510  090072 H","3F10510  090072 S","2016"
"R","4.1","20200204","CDFO","CDFO","S1330222","1","2019","20190718","R","5","07","40","07","N","3","2MS27P027CLIF PT 02",,"5000",,,,,"770","0","1","V","1","183474","12",,,,"00271607","6",,,,,,"7.22","WSPT  CLIF PT (27-2)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1343041","1","2019","20190809","R","5","08","40","07","N","3","2MS27P124LENN IS 03",,"5000",,,,,"820","0","1","V","1","182488","12",,,,"00271608","6",,,,,,"8.31","WSPT  LENN IS (124-3)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1337045","1","2019","20190802","R","5","08","40","07","N","3","2MS62P016EPSO PT 01",,"5000",,,,,,,,"V","1","184295","12",,,,"00621608","6",,,,,,"4.92","GSSPTCEPSO PT (16-1)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2016","3","2FS  GSVIH0118","2FS  GSVIS0118","2017"
"R","4.1","20200204","CDFO","CDFO","S1388903","1","2019","20190724","R","5","07","40","07","N","3","2MS27P123BIG BK  08",,"5000",,,,,,,,"V","1","060598","12",,,,"00271607","6",,,,,,"7.22","WSPT  BIG BK (123-8)","N","CA","CECA","SFBA","MOK R FISH INS","MOKELUMNE RIVER","2016","3","6FCSJMOK MRFI","6FCSJMOK","2017"
"R","4.1","20200204","CDFO","CDFO","S1387024","1","2019","20190725","R","5","07","40","07","N","3","2MS62P014KITT BE 13",,"5000",,,,,"670","0","1","V","1","184382","12",,,,"00621607","6",,,,,,"10.7","GSSPTCKITT BE (14-13)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2016","3","2FS  LWFRH0107","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1386848","1","2019","20190802","R","5","08","40","07","N","3","2MS27M23BKIRB PT 07",,"5000",,,,,"860","0","1","V","1","183594","12",,,,"00271608","6",,,,,,"8.31","WSPT  KIRB PT (23-7)","N","BC","WCVI","SWVI","H-Port Renfrew Seapen","S-San Juan R","2015","3","2MS  SWVIH5898","2FS  SWVIS0093","2016"
"R","4.1","20200204","CDFO","CDFO","S1388684","1","2019","20190615","R","5","06","40","07","N","3","2MS27M23BAUST IS 08",,"5000",,,,,,,,"V","1","637174","12",,,,"00271606","6",,,,,,"7.38","WSPT  AUST IS (23-8)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH HATCHERY","2016","3","3F10107  030017 H","3F10107  030017 S02","2017"
"R","4.1","20200204","CDFO","CDFO","S1388738","1","2019","20190601","R","5","06","40","07","N","3","2MS27M23BSWAL RK 07",,"5000",,,,,,,,"V","1","637135","12",,,,"00271606","6",,,,,,"7.38","WSPT  SWAL RK (23-7)","N","WA","SKAG","UPSK","MARBLEMOUNT HATCHERY","MARBLEMOUNT HATCH","2016","1","3F10208  031421 H","3F10208  031421 S02","2017"
"R","4.1","20200204","CDFO","CDFO","S1338220","1","2019","20190531","R","5","05","40","07","N","3","2MS27M23BMARE BF 07",,"5000",,,,,"680","0","1","V","1","637167","12",,,,"00271605","6",,,,,,"2.59","WSPT  MARE BF (23-7)","N","WA","HOOD","SKDO","HOODSPORT HATCHERY","SKOKOMISH R  16.0001","2016","3","3F10412  160222 H","3F10412  160001 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1387070","1","2019","20190811","R","5","08","40","07","N","3","2MS28M23ACHIN CR 01",,"5000",,,,,,,,"V","1","184764","12",,,,"00281608","6",,,,,,"3.74","ACSPT CHIN CR (23-1)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2016","3","2FS  SWVIH0104","2FS  SWVIS0104","2017"
"R","4.1","20200204","CDFO","CDFO","S1386855","1","2019","20190803","R","5","08","40","07","N","3","2MS27P124RAFA PT",,"5000",,,,,"840","0","1","V","1","184069","12",,,,"00271608","6",,,,,,"8.31","WSPT  RAFA PT (P124)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1329416","1","2019","20190813","R","5","08","40","07","N","3","2MS28M23ALONE PT 01",,"5000",,,,,"880","0","1","V","1","184185","12",,,,"00281608","6",,,,,,"3.74","ACSPT LONE PT (23-1)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S803953","1","2019","20190715","R","5","07","40","07","N","3","2MS61P013CP MUDG 02",,"5000",,,,,"690","0","1","V","1","184382","12",,,,"00611607","6",,,,,,"9.17","JSSSPTCP MUDG (13-2)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2016","3","2FS  LWFRH0107","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1305913","1","2019","20190725","R","5","07","40","07","N","4","2MN26P012",,"5000",,,,,,,,"V","1","183786","12",,,,,"3",,,,,,"4.27","CSPT         P012","N","BC","GST","GSVI","H-Big Qualicum River H","S-Big Qualicum R","2016","3","2FS  GSVIH0100","2FS  GSVIS0100","2017"
"R","4.1","20200204","CDFO","CDFO","S1116912","1","2019","20190808","R","5","08","40","07","N","3","2MS27P121SWIF BK 02",,"5000",,,,,"600","0","1","V","1","637147","12",,,,"00271608","6",,,,,,"8.31","WSPT  SWIF BK (121-2)","N","WA","MPS","EKPN","GORST CR REARING PND","NISQUALLY R  11.0008","2016","3","3F10510  150216 H","3F10513  110008 S","2017"
"R","4.1","20200204","CDFO","CDFO","S1336672","1","2019","20190806","R","5","08","40","07","N","3","2MS27M23BGIBR IS 08",,"5000",,,,,"900","0","1","V","1","183694","12",,,,"00271608","6",,,,,,"8.31","WSPT  GIBR IS (23-8)","N","BC","WCVI","SWVI","H-Robertson Creek H","S-Robertson Cr","2015","3","2FS  SWVIH0104","2FS  SWVIS0104","2016"
"R","4.1","20200204","CDFO","CDFO","S1388924","1","2019","20190812","R","5","08","40","07","N","3","2MS27P121SWIF BK 02",,"5000",,,,,,,,"V","1","184383","12",,,,"00271608","6",,,,,,"8.31","WSPT  SWIF BK (121-2)","N","BC","FRTH","LOFR","H-Chilliwack River H","S-Chilliwack R","2016","3","2FS  LWFRH0107","2FS  LWFRS0107","2017"
"R","4.1","20200204","CDFO","CDFO","S1326499","1","2019","20190716","R","5","07","40","07","N","3","2MS61P013WHAL PS 17",,"5000",,,,,"770","0","1","V","1","183984","12",,,,"00611607","6",,,,,,"9.17","JSSSPTWHAL PS (13-17)","N","BC","GST","GSVI","H-Cowichan River H","S-Cowichan R","2015","3","2FS  GSVIH0118","2FS  GSVIS0118","2016"
"R","4.1","20200204","CDFO","CDFO","S1329405","1","2019","20190813","R","5","08","40","07","N","3","2MS27M23BBAMFIEL",,"5000",,,,,"500","0","1","V","1","200142","12",,,,"00271608","6",,,,,,"8.31","WSPT  BAMFIEL (M23B)","N","WA","UPCR","MEOK","CHIEF JOSEPH HATCHERY","OKANOGAN R   49.0019","2016","2","3F42001  490138 H02","3F42001  490019 S","2018"
"R","4.1","20200204","CDFO","CDFO","S1338272","1","2019","20190723","R","5","07","40","07","N","3","2MS23P017ENTR IS 12",,"5000",,,,,"800","0","1","V","1","637174","12",,,,"00231607","6",,,,,,"3.38","GSPTS ENTR IS (17-12)","N","WA","NOWA","BESA","SAMISH HATCHERY","SAMISH HATCHERY","2016","3","3F10107  030017 H","3F10107  030017 S02","2017"
