ID_NUM,SPECIES,SCIENTIFIC_NAME,SPECIES_URN_LSID,LIFE_STAGE_URN_LABEL,FISH_NUM,DATE_TIME_ISO8601,LOCATION,AREA,TIME_PER,LATITUDE,LONGITUDE,LENGTH,TAG,OTOLITHS,OTOLITH,TRAY_CELL,SCALE,PRESERV,TAG_CODE,SPECIES_AC,SPECIES_AB,BROOD_YEAR,HATCHERY,REL_SITE,PROV_STATE,FIRST_REL,LAST_REL,REMARKS
87-082,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),F,1987-05-20T17:40-07:00,POLLY POINT,1,3,49.2142,-124.8183,187,TRUE,2,,,XVIII-20,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-082,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),G,1987-05-20T17:40-07:00,POLLY POINT,1,3,49.2142,-124.8183,188,TRUE,2,,,XVIII-21,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-082,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),H,1987-05-20T17:40-07:00,POLLY POINT,1,3,49.2142,-124.8183,179,TRUE,2,,,XVIII-22,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-083,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-20T21:40-07:00/1987-05-20T22:40-07:00,UNDERWOOD COVE,1,3,49.1450,-124.7900,81,TRUE,2,,,XIV-2,F,02-45-15,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-085A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-21T08:40-07:00,UNDERWOOD COVE,1,3,49.1450,-124.7900,89,TRUE,2,,,XV-2,F,02-45-20,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-085A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-21T08:40-07:00,UNDERWOOD COVE,1,3,49.1450,-124.7900,83,TRUE,2,,,XV-3,F,02-46-48,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-085A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1987-05-21T08:40-07:00,UNDERWOOD COVE,1,3,49.1450,-124.7900,77,TRUE,2,,,XV-4,F,02-46-44,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-085A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1987-05-21T08:40-07:00,UNDERWOOD COVE,1,3,49.1450,-124.7900,81,TRUE,2,,,XV-5,F,02-45-20,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-085A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1987-05-21T08:40-07:00,UNDERWOOD COVE,1,3,49.1450,-124.7900,75,TRUE,2,,,XV-6,F,02-45-15,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,84,TRUE,2,,,XIII-16,F,02-45-14,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,104,TRUE,2,,,XIII-17,F,02-45-14,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,78,TRUE,2,,,XIII-18,F,02-46-48,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,87,TRUE,2,,,XIII-19,F,02-45-14,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,77,TRUE,1,,,XIII-20,F,02-45-20,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,82,TRUE,2,,,XIII-21,F,02-45-17,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,77,TRUE,2,,,XIII-22,F,02-46-45,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-086,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1987-05-21T09:35-07:00,HOCKING POINT,1,3,49.0900,-124.8300,82,TRUE,2,,,XIII-23,F,02-45-16,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-087,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-21T10:40-07:00,MILL SPROAT NARROWS,1,3,49.1100,-124.8150,80,TRUE,2,,,XIV-18,F,02-46-46,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-088,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-21T12:35-07:00,BOOM 68,1,3,,,81,TRUE,2,,,XIII-5,F,02-45-14,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-088,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-21T12:35-07:00,BOOM 68,1,3,,,81,TRUE,2,,,XIII-6,F,02-46-46,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-088,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1987-05-21T12:35-07:00,BOOM 68,1,3,,,84,TRUE,2,,,XIII-7,F,02-46-45,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-088,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1987-05-21T12:35-07:00,BOOM 68,1,3,,,79,TRUE,2,,,XIII-8,F,02-42-57,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/10/1987,5/30/1987,
87-088,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1987-05-21T12:35-07:00,BOOM 68,1,3,,,76,TRUE,2,,,XIII-9,F,02-46-45,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-092A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-22T10:45-07:00,LEANING TREE BLUFF,1,3,49.1717,-124.8083,80,TRUE,2,,,XIII-24,F,02-46-47,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-092A,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-22T10:45-07:00,LEANING TREE BLUFF,1,3,49.1717,-124.8083,85,TRUE,2,,,XIII-25,F,02-43-61,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/30/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,80,TRUE,2,,,XII-21,F,02-46-44,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,80,TRUE,2,,,XII-22,F,02-45-16,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,81,TRUE,2,,,XII-23,F,02-46-46,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,81,TRUE,2,,,XII-24,F,02-42-56,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/10/1987,5/30/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,80,TRUE,2,,,XII-25,F,02-45-15,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,77,TRUE,2,,,XIII-1,F,02-46-47,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,84,TRUE,2,,,XIII-2,F,02-43-63,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/30/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,79,TRUE,2,,,XIII-3,F,02-46-48,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-094,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),I,1987-05-22T12:10-07:00,POLLY POINT,1,3,49.2142,-124.8183,80,TRUE,2,,,XIII-4,F,02-45-16,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),A,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,127,TRUE,2,,,XI-4,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,86,TRUE,2,,,XI-5,F,02-45-17,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,80,TRUE,2,,,XI-6,F,02-46-45,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,84,TRUE,2,,,XI-7,F,02-45-14,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,76,TRUE,2,,,XI-8,F,02-46-46,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,80,TRUE,2,,,XI-9,F,02-46-46,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,83,TRUE,2,,,XI-10,F,02-46-48,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,80,TRUE,2,,,XI-11,F,02-46-45,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-095,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),I,1987-05-22T14:15-07:00,CHEVRON FUEL DOCK,1,3,49.2250,-124.8117,83,TRUE,2,,,XI-12,F,02-46-48,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-096,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-22T15:00-07:00,HOHM ISLAND,1,3,49.2275,-124.8258,87,TRUE,2,,,XV-7,F,02-46-44,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),A,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,194,TRUE,2,,,I-9,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),B,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,192,TRUE,2,,,I-10,F,12-22-19,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),C,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,194,TRUE,2,,,I-11,F,12-22-19,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),D,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,202,TRUE,2,,,I-12,F,12-22-19,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),E,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,204,TRUE,2,,,I-13,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),F,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,194,TRUE,2,,,I-14,F,12-21-29,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,4/21/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),G,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,203,TRUE,2,,,XVII-9,F,12-22-19,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),H,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,189,TRUE,2,,,XVII-10,F,12-22-48,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,4/21/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),I,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,168,TRUE,2,,,XVII-11,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),J,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,189,TRUE,2,,,XVII-12,F,12-22-19,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),K,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,177,TRUE,2,,,XVII-13,F,12-22-34,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,4/21/1987,
87-097,STEELHEAD SALMON SMOLT,Oncorhynchus mykiss,urn:lsid:marinespecies.org:taxname:127185,SDN:S11::S1173 (smolt),L,1987-05-23T03:55-07:00/1987-05-23T04:55-07:00,POLLY POINT,1,3,49.2142,-124.8183,176,TRUE,2,,,XVII-14,F,12-22-20,STEELHE,STEEL,86,0104-ROBERTSON CREEK,0090-SOMASS RIVER,BC,,5/12/1987,
87-099,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-23T09:15-07:00,SEWAGE ISLAND,1,3,49.2450,-124.8242,80,TRUE,2,,,VIII-19,F,02-46-48,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-099,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-23T09:15-07:00,SEWAGE ISLAND,1,3,49.2450,-124.8242,83,TRUE,2,,,VIII-20,F,02-45-15,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,78,TRUE,1,,,XII-8,F,02-43-63,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/30/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),B,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,89,TRUE,2,,,XII-9,F,02-45-15,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),C,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,77,TRUE,2,,,XII-10,F,02-46-44,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),D,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,79,TRUE,2,,,XII-11,F,02-45-18,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),E,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,78,TRUE,2,,,XII-12,F,02-46-46,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),F,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,84,TRUE,2,,,XII-13,F,02-45-16,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),G,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,90,TRUE,2,,,XII-14,F,02-43-61,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/30/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),H,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,83,TRUE,2,,,XII-15,F,02-45-16,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
87-101,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),I,1987-05-23T11:35-07:00,PICNIC POINT,1,3,49.2217,-124.8300,82,TRUE,2,,,XII-16,F,02-42-57,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/10/1987,5/30/1987,
87-102,CHINOOK SALMON SMOLT,Oncorhynchus tshawytscha,urn:lsid:marinespecies.org:taxname:158075,SDN:S11::S1173 (smolt),A,1987-05-23T12:40-07:00,DANDYLION POINT,1,3,49.2017,-124.8267,90,TRUE,2,,,XIV-19,F,02-46-48,CHINOOK,CHIN,86,0104-ROBERTSON CREEK,0104-ROBERTSON CREEK,BC,5/15/1987,5/22/1987,
